month_year,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2013-03,104.66129032258064,128.2016129032258,32.88692150537635,59.18046935483871,1384.8306451612902,52.9455435483871,5.645161290322581
2013-04,57.8125,83.01527777777778,17.31104777777778,39.95485875,1017.9722222222222,56.340243888888885,12.219722222222224
2013-05,79.9986559139785,125.29838709677419,21.247311827956988,42.69489247311828,1009.0524193548387,86.4400935483871,21.64516129032258
2013-06,105.79583333333333,112.93888888888888,5.4864822222222225,34.268620416666664,1326.9541666666667,75.0757763888889,23.644166666666667
2013-07,61.93010752688172,68.625,5.811972043010753,30.87234435483871,1305.361559139785,80.39771881720431,27.13051075268817
2013-08,60.4005376344086,70.00268817204301,4.090975268817204,28.862082661290323,1093.5483870967741,78.68101532258065,26.535483870967745
2013-09,72.48333333333333,92.05,8.572402222222223,27.793389722222223,1216.7972222222222,51.607818055555555,20.280277777777776
2013-10,83.16129032258064,108.06720430107526,9.826017204301076,52.3733811827957,1119.6236559139784,26.702833333333334,12.77002688172043
2013-11,66.96666666666667,88.13055555555556,15.765277777777778,51.88292930555556,1203.888888888889,23.46105638888889,5.678611111111111
2013-12,64.45430107526882,75.39381720430107,29.454798924731183,47.90391518817204,1733.736559139785,26.1658938172043,-0.20833333333333334
2014-01,93.62231182795699,112.88575268817205,44.23118279569893,55.534946236559136,1645.8333333333333,23.322580645161292,-0.6137096774193549
2014-02,161.16517857142858,155.23511904761904,48.220238095238095,55.930059523809526,2003.8690476190477,28.373511904761905,-0.3482142857142857
2014-03,97.76075268817205,132.4758064516129,30.873655913978496,60.043010752688176,1231.5860215053763,44.685483870967744,9.65282258064516
2014-04,87.98194444444445,141.13055555555556,17.016666666666666,54.78888888888889,907.7777777777778,68.73472222222222,17.080833333333334
2014-05,64.37513440860215,109.67043010752688,11.561424731182797,53.737231182795696,879.9731182795699,89.68481182795699,21.746102150537634
2014-06,55.858333333333334,74.89027777777778,4.738888888888889,30.84861111111111,704.5833333333334,105.59305555555555,25.00680555555556
2014-07,95.30053763440861,113.22069892473118,6.270698924731183,27.504032258064516,950.6720430107526,105.64475806451613,28.156317204301075
2014-08,62.66881720430107,83.29206989247312,4.529301075268817,28.841397849462364,797.3118279569892,99.35967741935485,26.233467741935485
2014-09,68.2875,83.51944444444445,4.480555555555555,35.20722222222222,940.5555555555555,52.257361111111116,20.295972222222222
2014-10,108.29301075268818,128.95430107526883,7.35752688172043,55.344086021505376,1237.0967741935483,27.20967741935484,13.518951612903226
2014-11,81.23777777777778,120.34222222222222,11.93388888888889,56.92916666666667,1453.75,20.721111111111114,5.730555555555555
2014-12,52.053225806451614,87.29569892473118,23.543010752688172,47.538978494623656,1402.4193548387098,27.004032258064516,-1.3538978494623655
2015-01,99.14690860215055,108.7866935483871,26.532526881720432,57.91155913978494,1717.2043010752689,28.581451612903223,-1.2434139784946237
2015-02,91.83333333333333,117.73363095238095,20.547619047619047,44.691964285714285,1293.452380952381,39.90922619047619,0.9501488095238095
2015-03,87.95967741935483,142.11639784946237,17.684543010752687,51.6768817204301,1106.989247311828,43.875,8.353360215053764
2015-04,74.12777777777778,111.3,10.569444444444445,43.87222222222222,734.8611111111111,65.3125,15.544444444444444
2015-05,58.196908602150536,84.14180107526882,9.098118279569892,35.44086021505376,652.4193548387096,81.86827956989248,21.20456989247312
2015-06,64.65527777777778,78.85458333333334,4.425,32.089999999999996,1108.0555555555557,80.41333333333333,24.247500000000002
2015-07,62.196236559139784,71.9247311827957,3.1344086021505375,28.666666666666668,777.4193548387096,92.88575268817205,26.247580645161293
2015-08,43.7244623655914,61.11424731182796,2.9193548387096775,22.455645161290324,767.6075268817204,76.81451612903226,26.00766129032258
2015-09,48.65277777777778,60.638888888888886,3.147222222222222,37.25972222222222,723.3333333333334,46.19722222222222,20.3875
2015-10,75.2997311827957,90.03897849462365,4.188172043010753,50.13306451612903,881.1827956989247,29.11021505376344,13.809139784946236
2015-11,117.14166666666667,119.14444444444445,9.730555555555556,49.358333333333334,1818.4722222222222,17.4625,3.078472222222222
2015-12,155.8508064516129,159.6747311827957,13.869623655913978,63.20295698924731,2685.3494623655915,16.016129032258064,-0.4387096774193548
2016-01,70.45161290322581,77.54166666666667,15.454301075268818,44.215053763440864,1387.0967741935483,32.82661290322581,-4.618010752688172
2016-02,49.2816091954023,54.7169540229885,12.579022988505747,29.64080459770115,861.0632183908046,47.195402298850574,0.8647988505747126
2016-03,97.68951612903226,121.3991935483871,16.870967741935484,52.76075268817204,1195.5645161290322,43.64247311827957,8.750537634408602
2016-04,75.91111111111111,109.37083333333334,8.82638888888889,39.795833333333334,792.5,63.90416666666667,16.27263888888889
2016-05,57.045698924731184,80.66935483870968,6.442204301075269,39.795698924731184,838.3064516129032,87.41397849462365,21.13037634408602
2016-06,56.18611111111111,65.07916666666667,3.7555555555555555,30.079166666666666,723.8888888888889,106.91388888888889,25.093888888888888
2016-07,63.780913978494624,71.23790322580645,2.342741935483871,25.666666666666668,821.7741935483871,95.06451612903226,27.250672043010752
2016-08,46.68279569892473,58.446236559139784,2.524193548387097,29.77956989247312,719.3548387096774,75.1491935483871,27.130241935483873
2016-09,54.72361111111111,66.98611111111111,3.609722222222222,34.78333333333333,682.9166666666666,24.743055555555557,21.516737654320988
2016-10,81.27956989247312,96.01747311827957,5.907258064516129,48.729838709677416,1026.747311827957,23.649193548387096,13.05408906169995
2016-11,94.00833333333334,123.05833333333334,16.02638888888889,64.13888888888889,1753.1944444444443,19.883333333333333,4.030277777777778
2016-12,118.4274193548387,130.38844086021504,20.419354838709676,69.77688172043011,2370.430107526882,23.419354838709676,-0.17056451612903226
2017-01,117.85887096774194,130.88037634408602,22.70967741935484,60.509408602150536,2274.8655913978496,36.0255376344086,-1.821743631592422
2017-02,70.26934523809524,80.28720238095238,19.575892857142858,50.12202380952381,1252.827380952381,48.598214285714285,1.9861607142857143
