month_year,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2013-03,102.71908602150538,130.4220430107527,45.69427741935483,73.73129247311827,1492.1975806451612,59.41607123655914,6.053629032258064
2013-04,59.325,95.81388888888888,22.62636222222222,57.6900275,915.4791666666666,61.650681666666664,12.260694444444445
2013-05,80.55376344086021,145.53629032258064,28.480226881720426,56.26798978494624,1007.888440860215,84.04785456989246,21.374193548387098
2013-06,107.03472222222223,122.39722222222223,14.290276666666667,49.49637652777778,1309.1597222222222,72.43446388888889,23.386111111111113
2013-07,65.92876344086021,80.03360215053763,10.347447311827956,43.92766559139785,958.8521505376344,77.02213844086022,26.877419354838707
2013-08,61.564516129032256,81.93817204301075,7.185865591397849,45.294160349462366,717.8763440860215,83.20977661290323,26.744354838709675
2013-09,80.03611111111111,99.98472222222222,9.899534444444443,56.97784152777778,1111.3777777777777,47.431754166666664,20.07777777777778
2013-10,96.52822580645162,119.93010752688173,15.193322580645162,71.0354502688172,1168.8172043010752,24.507999731182796,12.80981182795699
2013-11,79.48333333333333,105.88055555555556,24.654166666666665,63.90277777777778,1454.4444444444443,17.271194722222223,5.530972222222222
2013-12,83.35752688172043,107.07795698924731,39.69862903225806,69.83247862903225,1193.4139784946237,14.189997849462365,-0.16129032258064516
2014-01,101.02553763440861,132.54435483870967,55.638440860215056,74.83064516129032,1949.1935483870968,16.077956989247312,-0.13830645161290323
2014-02,149.9717261904762,156.94345238095238,62.982142857142854,75.58333333333333,2236.160714285714,18.898809523809526,-0.09732142857142859
2014-03,94.85752688172043,133.31586021505376,37.778225806451616,73.99462365591398,1408.467741935484,43.043010752688176,9.920430107526881
2014-04,90.14305555555555,137.06805555555556,18.508333333333333,67.70972222222223,930.1388888888889,72.94027777777778,16.891527777777778
2014-05,63.32432795698925,124.06532258064517,15.74005376344086,57.986559139784944,988.7096774193549,90.60483870967742,21.176075268817204
2014-06,59.65972222222222,76.38472222222222,7.216666666666667,45.40277777777778,981.8055555555555,99.06666666666666,24.585972222222225
2014-07,85.89112903225806,108.49193548387096,7.5,42.39381720430107,1053.494623655914,100.5,27.806317204301077
2014-08,72.0733870967742,87.63293010752689,5.312231182795699,50.39086021505377,945.6989247311828,93.84516129032258,25.81706989247312
2014-09,70.28013888888889,87.94125,7.304166666666666,58.10625,1088.611111111111,53.087777777777774,20.767222222222223
2014-10,129.75672043010752,148.29435483870967,8.903225806451612,82.26209677419355,1462.5,23.10483870967742,13.572715053763442
2014-11,89.48083333333332,118.01847222222223,19.386527777777776,79.19777777777777,1671.6666666666667,19.247222222222224,5.940972222222222
2014-12,60.969086021505376,84.96774193548387,33.825268817204304,65.11290322580645,1686.9623655913979,23.276881720430108,-0.6487903225806452
2015-01,94.84838709677419,105.64905913978494,38.44986559139785,76.95537634408602,1893.1451612903227,18.84045698924731,-0.7081989247311827
2015-02,93.1264880952381,114.45833333333333,29.717261904761905,61.979166666666664,1489.2857142857142,31.639880952380953,1.2311011904761904
2015-03,85.17849462365592,137.95577956989248,22.599193548387095,59.45551075268818,1192.6075268817203,45.37217741935484,8.439861751151883
2015-04,72.6,119.17222222222222,9.630555555555556,47.725,808.1944444444445,76.38194444444444,15.63013888888889
2015-05,54.700268817204304,106.97177419354838,8.90994623655914,40.166666666666664,759.6774193548387,94.57123655913979,21.45551075268817
2015-06,62.486111111111114,83.96388888888889,6.656944444444444,39.09305555555556,1175.4166666666667,92.3375,24.53777777777778
2015-07,67.39112903225806,80.03091397849462,5.286290322580645,39.998655913978496,973.6559139784946,99.40456989247312,26.397849462365592
2015-08,51.259408602150536,69.52016129032258,3.4408602150537635,39.950268817204304,889.9193548387096,97.61424731182795,26.435752688172045
2015-09,53.31527777777778,68.47638888888889,5.3694444444444445,46.765277777777776,875.5555555555555,61.65277777777778,20.600833333333334
2015-10,75.25403225806451,94.36559139784946,6.029569892473118,58.836021505376344,957.9301075268817,37.92607526881721,14.319758064516128
2015-11,120.80555555555556,128.19444444444446,10.880555555555556,64.81666666666666,1943.611111111111,11.386111111111111,2.847777777777778
2015-12,155.2258064516129,166.78763440860214,22.693548387096776,83.44354838709677,2812.5,12.706989247311828,-0.36276881720430104
2016-01,67.2486559139785,84.88172043010752,23.456989247311828,56.876344086021504,1488.4408602150538,23.14516129032258,-4.55
2016-02,41.02873563218391,56.77298850574713,15.060344827586206,39.94109195402299,924.7126436781609,43.47126436781609,1.398419540229885
2016-03,95.09677419354838,143.7486559139785,19.288978494623656,62.17204301075269,1248.7903225806451,44.041666666666664,9.201881720430107
2016-04,73.3,128.51805555555555,11.122222222222222,47.419444444444444,789.0277777777778,69.32638888888889,16.454722222222223
2016-05,57.00268817204301,102.72715053763442,9.75268817204301,40.880376344086024,728.6290322580645,92.90053763440861,21.67284946236559
2016-06,66.18472222222222,86.04722222222222,5.781944444444444,40.270833333333336,830.9722222222222,108.33055555555555,25.735833333333332
2016-07,80.16129032258064,89.39650537634408,4.939516129032258,38.178763440860216,941.5322580645161,92.72715053763442,27.6994623655914
2016-08,49.01478494623656,65.43010752688173,3.9448924731182795,41.108870967741936,868.2795698924731,80.75268817204301,27.863306451612903
2016-09,57.22083333333333,76.35416666666667,3.933333333333333,51.916666666666664,797.6388888888889,55.60138888888889,22.219219025573192
2016-10,87.02284946236558,111.13172043010752,5.202956989247312,63.858870967741936,1169.220430107527,21.475806451612904,13.338648073476703
2016-11,107.03888888888889,147.13055555555556,13.463888888888889,71.32083333333334,1699.7222222222222,13.284722222222221,4.414027777777777
2016-12,142.91397849462365,164.61021505376345,21.670698924731184,86.6263440860215,2493.548387096774,14.650537634408602,0.6407258064516129
2017-01,116.43951612903226,140.51612903225808,21.620967741935484,71.34946236559139,1916.532258064516,42.38709677419355,-1.139051299283154
2017-02,71.64434523809524,89.4360119047619,20.87797619047619,57.782738095238095,1004.7619047619048,49.489583333333336,2.661532738095238
