month_year,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2013-03,95.70564516129032,109.64650537634408,24.41357741935484,46.032470619946096,1014.4368279569892,67.89049166666668,5.904032258064516
2013-04,55.8375,81.80972222222222,13.673755555555555,25.751804305555556,641.2347222222222,73.57112527777778,12.412222222222221
2013-05,70.63440860215054,111.61155913978494,17.42698494623656,26.848069086021507,765.2809139784946,98.16859838709678,21.98561827956989
2013-06,86.44027777777778,87.9625,7.789476666666667,20.75822375,1131.1472222222221,80.88982055555556,23.70638888888889
2013-07,57.818548387096776,60.329301075268816,4.079254838709677,15.876146908602152,821.7728494623656,80.01697715053764,27.271639784946235
2013-08,49.791666666666664,51.314516129032256,4.807795698924731,12.21236559139785,692.3387096774194,85.12752822580646,26.96733870967742
2013-09,63.576388888888886,62.69444444444444,5.467451111111111,22.066318888888887,866.2444444444444,53.85077611111111,20.380277777777778
2013-10,73.09811827956989,87.56182795698925,11.34121935483871,37.16153306451613,1500.0,37.33365241935484,13.42741935483871
2013-11,47.30694444444445,71.73194444444445,19.313536666666668,40.78891638888889,940.9722222222222,33.393591388888886,6.698333333333333
2013-12,51.93010752688172,64.34946236559139,30.971690322580645,40.18548508064516,1022.0430107526881,35.0822190860215,0.8397849462365591
2014-01,73.08333333333333,100.39381720430107,37.053763440860216,38.6505376344086,1183.467741935484,34.774193548387096,-0.011021505376344103
2014-02,158.63690476190476,148.2202380952381,37.68154761904762,44.041666666666664,1793.0059523809523,29.038690476190474,-0.4200892857142857
2014-03,83.53897849462365,112.90322580645162,22.844086021505376,30.081989247311828,1099.8655913978494,64.82795698924731,10.078494623655914
2014-04,90.28472222222223,116.93194444444444,11.447222222222223,30.065277777777776,684.4444444444445,94.08055555555555,17.334583333333335
2014-05,48.064112903225805,72.54771505376344,9.22231182795699,17.73198924731183,454.7043010752688,108.48709677419355,22.026209677419356
2014-06,39.61388888888889,42.75416666666667,4.233333333333333,13.705555555555556,451.94444444444446,114.4263888888889,25.143333333333334
2014-07,79.71935483870968,89.55483870967743,4.869354838709677,16.458333333333332,787.9032258064516,123.9037634408602,28.358736559139786
2014-08,51.42190860215054,67.11370967741935,4.608198924731183,18.647983870967742,656.5860215053764,112.31478494623656,26.356989247311827
2014-09,54.010555555555555,70.95083333333334,5.1402777777777775,19.73,710.8333333333334,70.06486111111111,20.80125
2014-10,116.92876344086021,126.34543010752688,6.537634408602151,35.15860215053763,1012.3655913978495,42.63978494623656,13.617069892473118
2014-11,71.24416666666667,89.88180555555556,15.718055555555555,38.6,982.5,35.09777777777778,6.360694444444444
2014-12,48.22043010752688,65.3225806451613,20.635752688172044,26.95967741935484,940.4569892473119,39.778225806451616,-0.5705645161290323
2015-01,85.03346774193548,92.89905913978494,27.906720430107526,44.88951612903226,1460.6182795698924,31.579301075268816,-0.6255376344086021
2015-02,81.00744047619048,104.46577380952381,23.53125,27.578869047619047,1202.529761904762,54.12202380952381,1.5991071428571426
2015-03,75.10725806451613,126.20954301075268,14.788172043010752,26.611962365591395,896.9086021505376,71.25940860215054,8.758310931899642
2015-04,56.37916666666667,92.92388888888888,6.496944444444445,20.586111111111112,528.6111111111111,93.00930555555556,15.674583333333334
2015-05,45.92204301075269,84.66868279569893,6.606182795698925,15.970430107526882,542.8763440860215,108.91263440860214,21.391129032258064
2015-06,51.14694444444445,68.86125,6.75,15.539166666666668,633.4722222222222,106.24027777777778,24.585833333333333
2015-07,49.486559139784944,63.92916666666667,4.911290322580645,17.336021505376344,481.31720430107526,103.14784946236558,26.24838709677419
2015-08,35.00672043010753,57.12903225806452,5.771505376344086,13.958333333333334,612.7688172043011,103.28091397849462,26.23481182795699
2015-09,37.80416666666667,48.206944444444446,3.838888888888889,17.4375,586.3888888888889,78.13333333333334,20.402916666666666
2015-10,52.483870967741936,66.87096774193549,7.860215053763441,25.067204301075268,842.2043010752689,62.674731182795696,14.438844086021506
2015-11,85.25972222222222,90.52361111111111,12.605555555555556,45.206944444444446,1749.4444444444443,15.841666666666667,3.2152777777777777
2015-12,118.70430107526882,128.4811827956989,15.483870967741936,51.49596774193548,2042.0698924731182,23.956989247311828,0.031182795698924744
2016-01,53.22849462365591,72.25268817204301,15.491935483870968,29.911290322580644,1340.3225806451612,45.55107526881721,-4.150268817204301
2016-02,35.49856321839081,50.96551724137931,9.665229885057471,14.545977011494253,670.1149425287356,66.95977011494253,1.4364942528735631
2016-03,82.66935483870968,131.91129032258064,12.36021505376344,33.689516129032256,995.4301075268817,64.84139784946237,8.85013440860215
2016-04,60.87361111111111,116.95138888888889,7.022222222222222,26.3625,669.8611111111111,84.5125,16.328055555555558
2016-05,52.774193548387096,85.65322580645162,3.9919354838709675,18.982526881720432,467.0698924731183,114.43817204301075,21.06290322580645
2016-06,49.05555555555556,63.78611111111111,3.3944444444444444,20.177777777777777,556.25,115.43055555555556,25.385694444444447
2016-07,57.376344086021504,62.185483870967744,2.6155913978494625,14.504032258064516,693.8172043010753,170.48790322580646,27.111290322580643
2016-08,37.19220430107527,44.581989247311824,2.213709677419355,8.599462365591398,635.483870967742,81.76075268817205,27.188440860215056
2016-09,42.205555555555556,49.71527777777778,3.0083333333333333,12.352777777777778,449.44444444444446,70.39166666666667,21.39256040277778
2016-10,96.99731182795699,82.78494623655914,2.9905913978494625,24.923387096774192,854.8387096774194,36.80510752688172,12.818898009408603
2016-11,75.72638888888889,99.65138888888889,9.002777777777778,44.56388888888889,1325.6944444444443,26.113888888888887,4.117361111111111
2016-12,94.73252688172043,105.3736559139785,14.188172043010752,55.31720430107527,1764.247311827957,26.553763440860216,0.09986559139784947
2017-01,81.65053763440861,91.3991935483871,13.90725806451613,40.189516129032256,1411.1559139784947,46.71774193548387,-1.372441916282642
2017-02,53.4375,64.27232142857143,12.537202380952381,27.641369047619047,876.4880952380952,61.73065476190476,2.3755233134920637
