month_year,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2013-03,106.6989247311828,130.19354838709677,41.96787096774194,63.42319502688172,1563.6908602150538,49.71983924731183,6.373252688172043
2013-04,78.97916666666667,93.91944444444445,22.042191111111112,42.78348305555556,1004.4888888888889,50.94401111111112,12.599166666666665
2013-05,81.8239247311828,129.03360215053763,26.6372623655914,52.46683467741935,1101.1155913978494,71.17752607526882,21.787903225806453
2013-06,105.97291666666666,118.33680555555556,14.651468888888889,53.70585305555556,1582.475,71.37672583333332,23.783055555555556
2013-07,68.15053763440861,73.69623655913979,7.804191397849462,45.27167298387097,1226.4583333333333,85.13151586021506,27.15645161290323
2013-08,59.399193548387096,81.64247311827957,6.996331182795699,45.756515188172045,1075.8064516129032,87.21893387096775,27.25766129032258
2013-09,61.3875,117.49027777777778,13.512820000000001,57.62965333333334,1365.826388888889,49.493523888888895,20.48736111111111
2013-10,98.98924731182795,133.95833333333334,15.54892688172043,73.62670497311828,1396.6397849462367,29.011075268817205,13.19986559139785
2013-11,84.33472222222223,111.6986111111111,23.508333333333333,58.00138888888889,1575.2777777777778,19.60867222222222,5.8805555555555555
2013-12,92.30510752688173,121.84274193548387,44.816954838709684,66.48471922043011,2216.1290322580644,12.877163978494625,-0.005241935483870954
2014-01,117.39784946236558,156.48319892473117,61.876344086021504,80.44220430107526,2210.3494623655915,11.99731182795699,0.1736559139784946
2014-02,157.93154761904762,176.27232142857142,68.60714285714286,75.72619047619048,2462.6488095238096,22.452380952380953,0.08943452380952381
2014-03,98.81854838709677,158.18951612903226,40.06720430107527,66.38978494623656,1489.1129032258063,47.45564516129032,10.513844086021505
2014-04,86.74305555555556,141.2625,18.768055555555556,54.975,1075.138888888889,68.63888888888889,17.18402777777778
2014-05,64.65577956989247,118.89932795698925,15.476478494623656,48.6255376344086,954.9731182795699,90.35336021505375,21.865188172043013
2014-06,58.03333333333333,81.19305555555556,6.338888888888889,46.4,989.8611111111111,104.09722222222223,24.901944444444446
2014-07,85.54838709677419,110.28091397849462,5.240591397849462,40.471774193548384,906.8548387096774,104.66666666666667,28.287634408602152
2014-08,64.42137096774194,91.19556451612904,4.044623655913978,49.19905913978494,1027.1505376344087,94.55497311827956,26.208736559139783
2014-09,74.04347222222222,97.71708333333333,5.679166666666666,59.147222222222226,1162.5,53.904444444444444,21.123472222222222
2014-10,112.16935483870968,143.24327956989248,7.42741935483871,79.95295698924731,1440.3225806451612,24.78494623655914,14.04489247311828
2014-11,103.07263888888889,142.07625,14.213194444444444,77.09875,1779.7222222222222,22.304166666666667,6.3711111111111105
2014-12,68.99623655913977,112.62419354838708,33.41438172043011,64.32876344086021,1883.0645161290322,29.348521505376343,-0.2264784946236559
2015-01,103.31424731182796,128.29435483870967,38.781317204301075,76.83172043010754,2011.6935483870968,24.22755376344086,-0.12553763440860216
2015-02,103.30952380952381,133.85119047619048,28.404761904761905,59.458333333333336,1557.142857142857,38.705357142857146,1.743154761904762
2015-03,87.66935483870968,154.65322580645162,23.27956989247312,59.81989247311828,1258.6021505376343,54.19489247311828,8.439861751151883
2015-04,72.44722222222222,120.00694444444444,9.7,49.67777777777778,836.25,77.93333333333334,15.63013888888889
2015-05,54.793010752688176,93.43951612903226,9.013440860215054,41.80107526881721,774.5967741935484,98.51612903225806,21.45551075268817
2015-06,59.28333333333333,80.92083333333333,6.875,37.36666666666667,868.0555555555555,92.65555555555555,24.53777777777778
2015-07,61.634408602150536,77.28091397849462,4.935483870967742,38.19489247311828,978.2258064516129,95.02150537634408,26.397849462365592
2015-08,45.99327956989247,68.08198924731182,3.1061827956989245,35.48252688172043,911.8279569892474,100.26747311827957,26.435752688172045
